GO.ID	Term	Annotated	Significant	Expected	P_value
754	GO:0070733	protein adenylyltransferase activity	1	1	0.38	0.37517
755	GO:0008424	glycoprotein 6-alpha-L-fucosyltransferase activity	1	1	0.38	0.37517
756	GO:0052725	inositol-1,3,4-trisphosphate 6-kinase activity	1	1	0.38	0.37517
757	GO:0052726	inositol-1,3,4-trisphosphate 5-kinase activity	1	1	0.38	0.37517
758	GO:0070738	tubulin-glycine ligase activity	1	1	0.38	0.37517
759	GO:1901640	XTP binding	1	1	0.38	0.37517
760	GO:1901641	ITP binding	1	1	0.38	0.37517
761	GO:0052740	1-acyl-2-lysophosphatidylserine acylhydrolase activity	1	1	0.38	0.37517
762	GO:0016492	G protein-coupled neurotensin receptor activity	1	1	0.38	0.37517
763	GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	1	1	0.38	0.37517
764	GO:0033300	dehydroascorbic acid transmembrane transporter activity	1	1	0.38	0.37517
765	GO:0060001	minus-end directed microfilament motor activity	1	1	0.38	0.37517
766	GO:0005384	manganese ion transmembrane transporter activity	1	1	0.38	0.37517
767	GO:0015334	high-affinity oligopeptide transmembrane transporter activity	1	1	0.38	0.37517
768	GO:0052739	phosphatidylserine 1-acylhydrolase activity	1	1	0.38	0.37517
769	GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	1	1	0.38	0.37517
770	GO:0016463	P-type zinc transporter activity	1	1	0.38	0.37517
771	GO:0010844	recombination hotspot binding	1	1	0.38	0.37517
772	GO:0008995	ribonuclease E activity	1	1	0.38	0.37517
773	GO:0035538	carbohydrate response element binding	1	1	0.38	0.37517
774	GO:0051717	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity	1	1	0.38	0.37517
775	GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	1	1	0.38	0.37517
776	GO:0097383	dIDP phosphatase activity	1	1	0.38	0.37517
777	GO:0071987	WD40-repeat domain binding	1	1	0.38	0.37517
778	GO:0035500	MH2 domain binding	1	1	0.38	0.37517
779	GO:0035501	MH1 domain binding	1	1	0.38	0.37517
780	GO:0031370	eukaryotic initiation factor 4G binding	1	1	0.38	0.37517
781	GO:0030229	very-low-density lipoprotein particle receptor activity	1	1	0.38	0.37517
782	GO:0045027	DNA end binding	1	1	0.38	0.37517
783	GO:0005302	L-tyrosine transmembrane transporter activity	1	1	0.38	0.37517
784	GO:0047545	2-hydroxyglutarate dehydrogenase activity	1	1	0.38	0.37517
785	GO:0052851	ferric-chelate reductase (NADPH) activity	1	1	0.38	0.37517
786	GO:0070053	thrombospondin receptor activity	1	1	0.38	0.37517
787	GO:0008184	glycogen phosphorylase activity	1	1	0.38	0.37517
788	GO:0046570	methylthioribulose 1-phosphate dehydratase activity	1	1	0.38	0.37517
789	GO:0016403	dimethylargininase activity	1	1	0.38	0.37517
790	GO:0008936	nicotinamidase activity	1	1	0.38	0.37517
791	GO:0052821	DNA-7-methyladenine glycosylase activity	1	1	0.38	0.37517
792	GO:0052822	DNA-3-methylguanine glycosylase activity	1	1	0.38	0.37517
793	GO:0046526	D-xylulose reductase activity	1	1	0.38	0.37517
794	GO:0004768	stearoyl-CoA 9-desaturase activity	1	1	0.38	0.37517
795	GO:0035651	AP-3 adaptor complex binding	1	1	0.38	0.37517
796	GO:0004750	D-ribulose-phosphate 3-epimerase activity	1	1	0.38	0.37517
797	GO:0017172	cysteine dioxygenase activity	1	1	0.38	0.37517
798	GO:0017174	glycine N-methyltransferase activity	1	1	0.38	0.37517
799	GO:0008117	sphinganine-1-phosphate aldolase activity	1	1	0.38	0.37517
800	GO:0017178	diphthine-ammonia ligase activity	1	1	0.38	0.37517
801	GO:0052840	inositol diphosphate tetrakisphosphate diphosphatase activity	1	1	0.38	0.37517
802	GO:0004781	sulfate adenylyltransferase (ATP) activity	1	1	0.38	0.37517
803	GO:0052843	inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity	1	1	0.38	0.37517
804	GO:0052844	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	1	1	0.38	0.37517
805	GO:0052845	inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity	1	1	0.38	0.37517
806	GO:0052846	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity	1	1	0.38	0.37517
807	GO:0052847	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	1	1	0.38	0.37517
808	GO:0033990	ectoine synthase activity	1	1	0.38	0.37517
809	GO:0052848	inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	1	1	0.38	0.37517
810	GO:0017128	phospholipid scramblase activity	1	1	0.38	0.37517
811	GO:0008903	hydroxypyruvate isomerase activity	1	1	0.38	0.37517
812	GO:0015432	ABC-type bile acid transporter activity	1	1	0.38	0.37517
813	GO:0004778	succinyl-CoA hydrolase activity	1	1	0.38	0.37517
814	GO:0045569	TRAIL binding	1	1	0.38	0.37517
815	GO:0004727	prenylated protein tyrosine phosphatase activity	1	1	0.38	0.37517
816	GO:0004729	oxygen-dependent protoporphyrinogen oxidase activity	1	1	0.38	0.37517
817	GO:0035643	L-DOPA receptor activity	1	1	0.38	0.37517
818	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	1	1	0.38	0.37517
819	GO:0016155	formyltetrahydrofolate dehydrogenase activity	1	1	0.38	0.37517
820	GO:0050354	triokinase activity	1	1	0.38	0.37517
821	GO:0050355	inorganic triphosphate phosphatase activity	1	1	0.38	0.37517
822	GO:0004733	pyridoxamine phosphate oxidase activity	1	1	0.38	0.37517
823	GO:0004736	pyruvate carboxylase activity	1	1	0.38	0.37517
824	GO:1990147	talin binding	1	1	0.38	0.37517
825	GO:0042329	structural constituent of collagen and cuticulin-based cuticle	1	1	0.38	0.37517
826	GO:0033989	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity	1	1	0.38	0.37517
827	GO:0033971	hydroxyisourate hydrolase activity	1	1	0.38	0.37517
828	GO:0016936	galactoside binding	1	1	0.38	0.37517
829	GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	1	1	0.38	0.37517
830	GO:0047621	acylpyruvate hydrolase activity	1	1	0.38	0.37517
831	GO:0035605	peptidyl-cysteine S-nitrosylase activity	1	1	0.38	0.37517
832	GO:0030729	acetoacetate-CoA ligase activity	1	1	0.38	0.37517
833	GO:0051011	microtubule minus-end binding	1	1	0.38	0.37517
834	GO:0016906	sterol 3-beta-glucosyltransferase activity	1	1	0.38	0.37517
835	GO:0008260	succinyl-CoA:3-oxo-acid CoA-transferase activity	1	1	0.38	0.37517
836	GO:0008265	Mo-molybdopterin cofactor sulfurase activity	1	1	0.38	0.37517
837	GO:0015169	glycerol-3-phosphate transmembrane transporter activity	1	1	0.38	0.37517
838	GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1	1	0.38	0.37517
839	GO:0030731	guanidinoacetate N-methyltransferase activity	1	1	0.38	0.37517
840	GO:0045503	dynein light chain binding	1	1	0.38	0.37517
841	GO:0008254	3'-nucleotidase activity	1	1	0.38	0.37517
842	GO:0015188	L-isoleucine transmembrane transporter activity	1	1	0.38	0.37517
843	GO:0050302	indole-3-acetaldehyde oxidase activity	1	1	0.38	0.37517
844	GO:0004865	protein serine/threonine phosphatase inhibitor activity	1	1	0.38	0.37517
845	GO:0015126	canalicular bile acid transmembrane transporter activity	1	1	0.38	0.37517
846	GO:0015129	lactate transmembrane transporter activity	1	1	0.38	0.37517
847	GO:0004092	carnitine O-acetyltransferase activity	1	1	0.38	0.37517
848	GO:0043426	MRF binding	1	1	0.38	0.37517
849	GO:0004850	uridine phosphorylase activity	1	1	0.38	0.37517
850	GO:0015111	iodide transmembrane transporter activity	1	1	0.38	0.37517
851	GO:0005151	interleukin-1, type II receptor binding	1	1	0.38	0.37517
852	GO:0070506	high-density lipoprotein particle receptor activity	1	1	0.38	0.37517
853	GO:0004820	glycine-tRNA ligase activity	1	1	0.38	0.37517
854	GO:0004821	histidine-tRNA ligase activity	1	1	0.38	0.37517
855	GO:0004822	isoleucine-tRNA ligase activity	1	1	0.38	0.37517
856	GO:0004824	lysine-tRNA ligase activity	1	1	0.38	0.37517
857	GO:0004825	methionine-tRNA ligase activity	1	1	0.38	0.37517
858	GO:0004827	proline-tRNA ligase activity	1	1	0.38	0.37517
859	GO:0004828	serine-tRNA ligase activity	1	1	0.38	0.37517
860	GO:0004829	threonine-tRNA ligase activity	1	1	0.38	0.37517
861	GO:0004053	arginase activity	1	1	0.38	0.37517
862	GO:0004055	argininosuccinate synthase activity	1	1	0.38	0.37517
863	GO:0004815	aspartate-tRNA ligase activity	1	1	0.38	0.37517
864	GO:0005128	erythropoietin receptor binding	1	1	0.38	0.37517
865	GO:0004818	glutamate-tRNA ligase activity	1	1	0.38	0.37517
866	GO:0004819	glutamine-tRNA ligase activity	1	1	0.38	0.37517
867	GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	1	1	0.38	0.37517
868	GO:0015100	vanadium ion transmembrane transporter activity	1	1	0.38	0.37517
869	GO:0035373	chondroitin sulfate proteoglycan binding	1	1	0.38	0.37517
870	GO:0070694	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	1	1	0.38	0.37517
871	GO:0032145	succinate-semialdehyde dehydrogenase binding	1	1	0.38	0.37517
872	GO:0004846	urate oxidase activity	1	1	0.38	0.37517
873	GO:0004847	urea carboxylase activity	1	1	0.38	0.37517
874	GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1	1	0.38	0.37517
875	GO:0004831	tyrosine-tRNA ligase activity	1	1	0.38	0.37517
876	GO:0004832	valine-tRNA ligase activity	1	1	0.38	0.37517
877	GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	1	1	0.38	0.37517
878	GO:0051525	NFAT protein binding	1	1	0.38	0.37517
879	GO:0071796	K6-linked polyubiquitin modification-dependent protein binding	1	1	0.38	0.37517
880	GO:0016287	glycerone-phosphate O-acyltransferase activity	1	1	0.38	0.37517
881	GO:0003867	4-aminobutyrate transaminase activity	1	1	0.38	0.37517
882	GO:0004020	adenylylsulfate kinase activity	1	1	0.38	0.37517
883	GO:0005133	type II interferon receptor binding	1	1	0.38	0.37517
884	GO:0005137	interleukin-5 receptor binding	1	1	0.38	0.37517
885	GO:0003858	3-hydroxybutyrate dehydrogenase activity	1	1	0.38	0.37517
886	GO:0003883	CTP synthase activity	1	1	0.38	0.37517
887	GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	1	1	0.38	0.37517
888	GO:0004044	amidophosphoribosyltransferase activity	1	1	0.38	0.37517
889	GO:0004801	transaldolase activity	1	1	0.38	0.37517
890	GO:0003872	6-phosphofructokinase activity	1	1	0.38	0.37517
891	GO:0018773	acetylpyruvate hydrolase activity	1	1	0.38	0.37517
892	GO:0003875	ADP-ribosylarginine hydrolase activity	1	1	0.38	0.37517
893	GO:0001716	L-amino-acid oxidase activity	1	1	0.38	0.37517
894	GO:0003876	AMP deaminase activity	1	1	0.38	0.37517
895	GO:0004034	aldose 1-epimerase activity	1	1	0.38	0.37517
896	GO:0004037	allantoicase activity	1	1	0.38	0.37517
897	GO:0004039	allophanate hydrolase activity	1	1	0.38	0.37517
898	GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	1	1	0.38	0.37517
899	GO:0001730	2'-5'-oligoadenylate synthetase activity	1	1	0.38	0.37517
900	GO:0047323	[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	1	1	0.38	0.37517
901	GO:0047325	inositol tetrakisphosphate 1-kinase activity	1	1	0.38	0.37517
902	GO:0004590	orotidine-5'-phosphate decarboxylase activity	1	1	0.38	0.37517
903	GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	1	1	0.38	0.37517
904	GO:0003844	1,4-alpha-glucan branching enzyme activity	1	1	0.38	0.37517
905	GO:0052657	guanine phosphoribosyltransferase activity	1	1	0.38	0.37517
906	GO:0036458	hepatocyte growth factor binding	1	1	0.38	0.37517
907	GO:0047315	kynurenine-glyoxylate transaminase activity	1	1	0.38	0.37517
908	GO:0042409	caffeoyl-CoA O-methyltransferase activity	1	1	0.38	0.37517
909	GO:0043916	DNA-7-methylguanine glycosylase activity	1	1	0.38	0.37517
910	GO:0003837	beta-ureidopropionase activity	1	1	0.38	0.37517
911	GO:0005298	proline:sodium symporter activity	1	1	0.38	0.37517
912	GO:0003839	gamma-glutamylcyclotransferase activity	1	1	0.38	0.37517
913	GO:0048495	Roundabout binding	1	1	0.38	0.37517
914	GO:0004561	alpha-N-acetylglucosaminidase activity	1	1	0.38	0.37517
915	GO:0008725	DNA-3-methyladenine glycosylase activity	1	1	0.38	0.37517
916	GO:0015227	acyl carnitine transmembrane transporter activity	1	1	0.38	0.37517
917	GO:0004567	beta-mannosidase activity	1	1	0.38	0.37517
918	GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	1	1	0.38	0.37517
919	GO:0004569	glycoprotein endo-alpha-1,2-mannosidase activity	1	1	0.38	0.37517
920	GO:0008710	8-amino-7-oxononanoate synthase activity	1	1	0.38	0.37517
921	GO:0002060	purine nucleobase binding	1	1	0.38	0.37517
922	GO:0004585	ornithine carbamoyltransferase activity	1	1	0.38	0.37517
923	GO:0004587	ornithine-oxo-acid transaminase activity	1	1	0.38	0.37517
924	GO:0004588	orotate phosphoribosyltransferase activity	1	1	0.38	0.37517
925	GO:0050194	phosphonoacetaldehyde hydrolase activity	1	1	0.38	0.37517
926	GO:0047304	2-aminoethylphosphonate-pyruvate transaminase activity	1	1	0.38	0.37517
927	GO:0002058	uracil binding	1	1	0.38	0.37517
928	GO:0002059	thymine binding	1	1	0.38	0.37517
929	GO:0004572	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity	1	1	0.38	0.37517
930	GO:0004578	chitobiosyldiphosphodolichol beta-mannosyltransferase activity	1	1	0.38	0.37517
931	GO:0043136	glycerol-3-phosphatase activity	1	1	0.38	0.37517
932	GO:0005220	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1	1	0.38	0.37517
933	GO:0004512	inositol-3-phosphate synthase activity	1	1	0.38	0.37517
934	GO:0032217	riboflavin transmembrane transporter activity	1	1	0.38	0.37517
935	GO:0008705	methionine synthase activity	1	1	0.38	0.37517
936	GO:0034711	inhibin binding	1	1	0.38	0.37517
937	GO:0034714	type III transforming growth factor beta receptor binding	1	1	0.38	0.37517
938	GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	1	1	0.38	0.37517
939	GO:0001875	lipopolysaccharide immune receptor activity	1	1	0.38	0.37517
940	GO:0030586	[methionine synthase] reductase activity	1	1	0.38	0.37517
941	GO:0019158	mannokinase activity	1	1	0.38	0.37517
942	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	1	1	0.38	0.37517
943	GO:0050113	inositol oxygenase activity	1	1	0.38	0.37517
944	GO:0042134	rRNA primary transcript binding	1	1	0.38	0.37517
945	GO:0050144	nucleoside deoxyribosyltransferase activity	1	1	0.38	0.37517
946	GO:0048408	epidermal growth factor binding	1	1	0.38	0.37517
947	GO:0034701	tripeptidase activity	1	1	0.38	0.37517
948	GO:0030549	acetylcholine receptor activator activity	1	1	0.38	0.37517
949	GO:0010309	acireductone dioxygenase [iron(II)-requiring] activity	1	1	0.38	0.37517
950	GO:0018845	2-hydroxychromene-2-carboxylate isomerase activity	1	1	0.38	0.37517
951	GO:0004698	calcium-dependent protein kinase C activity	1	1	0.38	0.37517
952	GO:0004699	calcium-independent protein kinase C activity	1	1	0.38	0.37517
953	GO:0009922	fatty acid elongase activity	1	1	0.38	0.37517
954	GO:0071820	N-box binding	1	1	0.38	0.37517
955	GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity	1	1	0.38	0.37517
956	GO:0019135	deoxyhypusine monooxygenase activity	1	1	0.38	0.37517
957	GO:0008823	cupric reductase activity	1	1	0.38	0.37517
958	GO:0016890	site-specific endodeoxyribonuclease activity, specific for altered base	1	1	0.38	0.37517
959	GO:0008832	dGTPase activity	1	1	0.38	0.37517
960	GO:0008836	diaminopimelate decarboxylase activity	1	1	0.38	0.37517
961	GO:0010488	UDP-galactose:N-glycan beta-1,3-galactosyltransferase activity	1	1	0.38	0.37517
962	GO:0047964	glyoxylate reductase (NAD+) activity	1	1	0.38	0.37517
963	GO:0004615	phosphomannomutase activity	1	1	0.38	0.37517
964	GO:0047969	glyoxylate oxidase activity	1	1	0.38	0.37517
965	GO:0004642	phosphoribosylformylglycinamidine synthase activity	1	1	0.38	0.37517
966	GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	1	1	0.38	0.37517
967	GO:0033897	ribonuclease T2 activity	1	1	0.38	0.37517
968	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	1	1	0.38	0.37517
969	GO:0050252	retinol O-fatty-acyltransferase activity	1	1	0.38	0.37517
970	GO:0004632	phosphopantothenate--cysteine ligase activity	1	1	0.38	0.37517
971	GO:0047988	hydroxyacid-oxoacid transhydrogenase activity	1	1	0.38	0.37517
972	GO:0004638	phosphoribosylaminoimidazole carboxylase activity	1	1	0.38	0.37517
973	GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	1	1	0.38	0.37517
974	GO:0047971	guanidinobutyrase activity	1	1	0.38	0.37517
975	GO:0051381	histamine binding	1	1	0.38	0.37517
976	GO:0072544	L-DOPA binding	1	1	0.38	0.37517
977	GO:0072545	tyrosine binding	1	1	0.38	0.37517
978	GO:0003688	DNA replication origin binding	1	1	0.38	0.37517
979	GO:0046403	polynucleotide 3'-phosphatase activity	1	1	0.38	0.37517
980	GO:0030621	U4 snRNA binding	1	1	0.38	0.37517
981	GO:0004603	phenylethanolamine N-methyltransferase activity	1	1	0.38	0.37517
982	GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	1	1	0.38	0.37517
983	GO:0034012	FAD-AMP lyase (cyclizing) activity	1	1	0.38	0.37517
984	GO:0061628	H3K27me3 modified histone binding	1	1	0.38	0.37517
985	GO:0047940	glucuronokinase activity	1	1	0.38	0.37517
986	GO:0016844	strictosidine synthase activity	1	1	0.38	0.37517
987	GO:0048101	calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity	1	1	0.38	0.37517
988	GO:0047933	glucose-1,6-bisphosphate synthase activity	1	1	0.38	0.37517
989	GO:0047936	glucose 1-dehydrogenase [NAD(P)] activity	1	1	0.38	0.37517
990	GO:0033878	hormone-sensitive lipase activity	1	1	0.38	0.37517
991	GO:0015091	ferric iron transmembrane transporter activity	1	1	0.38	0.37517
992	GO:0070463	tubulin-dependent ATPase activity	1	1	0.38	0.37517
993	GO:0015094	lead ion transmembrane transporter activity	1	1	0.38	0.37517
994	GO:0008551	P-type cadmium transporter activity	1	1	0.38	0.37517
995	GO:0015099	nickel cation transmembrane transporter activity	1	1	0.38	0.37517
996	GO:0019211	phosphatase activator activity	1	1	0.38	0.37517
997	GO:0031748	D1 dopamine receptor binding	1	1	0.38	0.37517
998	GO:0016019	peptidoglycan immune receptor activity	1	1	0.38	0.37517
999	GO:0016040	glutamate synthase (NADH) activity	1	1	0.38	0.37517
1000	GO:0043783	oxidoreductase activity, acting on metal ions, flavin as acceptor	1	1	0.38	0.37517
