GO.ID	Term	Annotated	Significant	Expected	P_value
798	GO:0045428	regulation of nitric oxide biosynthetic process	14	11	5.4	0.14856
799	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	12	10	4.63	0.14857
800	GO:0051153	regulation of striated muscle cell differentiation	29	16	11.18	0.14859
801	GO:0042698	ovulation cycle	53	25	20.44	0.14860
802	GO:0001952	regulation of cell-matrix adhesion	30	16	11.57	0.14861
803	GO:0046456	icosanoid biosynthetic process	25	14	9.64	0.14861
804	GO:0051926	negative regulation of calcium ion transport	7	7	2.7	0.14861
805	GO:0046850	regulation of bone remodeling	20	12	7.71	0.14862
806	GO:0010884	positive regulation of lipid storage	10	8	3.86	0.14862
807	GO:0035088	establishment or maintenance of apical/basal cell polarity	21	12	8.1	0.14863
808	GO:0014009	glial cell proliferation	11	8	4.24	0.14864
809	GO:0010894	negative regulation of steroid biosynthetic process	9	7	3.47	0.14865
810	GO:0040001	establishment of mitotic spindle localization	22	12	8.49	0.14865
811	GO:0090311	regulation of protein deacetylation	12	8	4.63	0.14865
812	GO:0034383	low-density lipoprotein particle clearance	7	6	2.7	0.14866
813	GO:0043243	positive regulation of protein-containing complex disassembly	7	6	2.7	0.14866
814	GO:0006613	cotranslational protein targeting to membrane	20	11	7.71	0.14866
815	GO:0061462	protein localization to lysosome	15	9	5.79	0.14866
816	GO:0060601	lateral sprouting from an epithelium	15	9	5.79	0.14866
817	GO:0060123	regulation of growth hormone secretion	5	5	1.93	0.14867
818	GO:0010459	negative regulation of heart rate	8	6	3.09	0.14867
819	GO:0033028	myeloid cell apoptotic process	8	6	3.09	0.14867
820	GO:0070734	histone H3-K27 methylation	8	6	3.09	0.14867
821	GO:0044088	regulation of vacuole organization	6	5	2.31	0.14868
822	GO:0031579	membrane raft organization	6	5	2.31	0.14868
823	GO:0033275	actin-myosin filament sliding	9	6	3.47	0.14869
824	GO:0030224	monocyte differentiation	4	4	1.54	0.14869
825	GO:0000052	citrulline metabolic process	4	4	1.54	0.14869
826	GO:0060513	prostatic bud formation	4	4	1.54	0.14869
827	GO:0002367	cytokine production involved in immune response	17	9	6.56	0.14869
828	GO:1902931	negative regulation of alcohol biosynthetic process	7	5	2.7	0.14870
829	GO:0055070	copper ion homeostasis	10	6	3.86	0.14870
830	GO:2001044	regulation of integrin-mediated signaling pathway	10	6	3.86	0.14870
831	GO:0007000	nucleolus organization	10	6	3.86	0.14870
832	GO:0014829	vascular associated smooth muscle contraction	5	4	1.93	0.14871
833	GO:0018119	peptidyl-cysteine S-nitrosylation	5	4	1.93	0.14871
834	GO:0072161	mesenchymal cell differentiation involved in kidney development	8	5	3.09	0.14871
835	GO:0060231	mesenchymal to epithelial transition	8	5	3.09	0.14871
836	GO:0051645	Golgi localization	3	3	1.16	0.14872
837	GO:0090296	regulation of mitochondrial DNA replication	3	3	1.16	0.14872
838	GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	3	3	1.16	0.14872
839	GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	3	3	1.16	0.14872
840	GO:0070365	hepatocyte differentiation	3	3	1.16	0.14872
841	GO:0071578	zinc ion import across plasma membrane	3	3	1.16	0.14872
842	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	3	3	1.16	0.14872
843	GO:2000313	regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	3	3	1.16	0.14872
844	GO:0035089	establishment of apical/basal cell polarity	11	6	4.24	0.14872
845	GO:0048246	macrophage chemotaxis	6	4	2.31	0.14872
846	GO:0060579	ventral spinal cord interneuron fate commitment	6	4	2.31	0.14872
847	GO:0072273	metanephric nephron morphogenesis	14	7	5.4	0.14873
848	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	14	7	5.4	0.14873
849	GO:0014910	regulation of smooth muscle cell migration	14	7	5.4	0.14873
850	GO:0010383	cell wall polysaccharide metabolic process	9	5	3.47	0.14873
851	GO:0006561	proline biosynthetic process	9	5	3.47	0.14873
852	GO:0055010	ventricular cardiac muscle tissue morphogenesis	4	3	1.54	0.14873
853	GO:1900027	regulation of ruffle assembly	4	3	1.54	0.14873
854	GO:0033080	immature T cell proliferation in thymus	4	3	1.54	0.14873
855	GO:0010587	miRNA catabolic process	4	3	1.54	0.14873
856	GO:0031507	heterochromatin formation	20	9	7.71	0.14874
857	GO:2000786	positive regulation of autophagosome assembly	2	2	0.77	0.14874
858	GO:0035212	cell competition in a multicellular organism	2	2	0.77	0.14874
859	GO:0030721	spectrosome organization	2	2	0.77	0.14874
860	GO:0001766	membrane raft polarization	2	2	0.77	0.14874
861	GO:0001768	establishment of T cell polarity	2	2	0.77	0.14874
862	GO:0001771	immunological synapse formation	2	2	0.77	0.14874
863	GO:0001774	microglial cell activation	2	2	0.77	0.14874
864	GO:0007495	visceral mesoderm-endoderm interaction involved in midgut development	2	2	0.77	0.14874
865	GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces	2	2	0.77	0.14874
866	GO:0007426	tracheal outgrowth, open tracheal system	2	2	0.77	0.14874
867	GO:2000538	positive regulation of B cell chemotaxis	2	2	0.77	0.14874
868	GO:0043654	recognition of apoptotic cell	2	2	0.77	0.14874
869	GO:0072125	negative regulation of glomerular mesangial cell proliferation	2	2	0.77	0.14874
870	GO:0072133	metanephric mesenchyme morphogenesis	2	2	0.77	0.14874
871	GO:0072134	nephrogenic mesenchyme morphogenesis	2	2	0.77	0.14874
872	GO:0007282	cystoblast division	2	2	0.77	0.14874
873	GO:0007225	patched ligand maturation	2	2	0.77	0.14874
874	GO:0035544	negative regulation of SNARE complex assembly	2	2	0.77	0.14874
875	GO:0034461	uropod retraction	2	2	0.77	0.14874
876	GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	2	2	0.77	0.14874
877	GO:0043974	histone H3-K27 acetylation	2	2	0.77	0.14874
878	GO:0000282	cellular bud site selection	2	2	0.77	0.14874
879	GO:0097011	cellular response to granulocyte macrophage colony-stimulating factor stimulus	2	2	0.77	0.14874
880	GO:0097039	protein linear polyubiquitination	2	2	0.77	0.14874
881	GO:0045498	sex comb development	2	2	0.77	0.14874
882	GO:0030970	retrograde protein transport, ER to cytosol	2	2	0.77	0.14874
883	GO:0032383	regulation of intracellular cholesterol transport	2	2	0.77	0.14874
884	GO:0032349	positive regulation of aldosterone biosynthetic process	2	2	0.77	0.14874
885	GO:0051792	medium-chain fatty acid biosynthetic process	2	2	0.77	0.14874
886	GO:0032498	detection of muramyl dipeptide	2	2	0.77	0.14874
887	GO:0051725	protein de-ADP-ribosylation	2	2	0.77	0.14874
888	GO:0061086	negative regulation of histone H3-K27 methylation	2	2	0.77	0.14874
889	GO:0061031	endodermal digestive tract morphogenesis	2	2	0.77	0.14874
890	GO:0045232	S-layer organization	2	2	0.77	0.14874
891	GO:0061003	positive regulation of dendritic spine morphogenesis	2	2	0.77	0.14874
892	GO:0051562	negative regulation of mitochondrial calcium ion concentration	2	2	0.77	0.14874
893	GO:0032264	IMP salvage	2	2	0.77	0.14874
894	GO:0045721	negative regulation of gluconeogenesis	2	2	0.77	0.14874
895	GO:0045723	positive regulation of fatty acid biosynthetic process	2	2	0.77	0.14874
896	GO:0045725	positive regulation of glycogen biosynthetic process	2	2	0.77	0.14874
897	GO:0045820	negative regulation of glycolytic process	2	2	0.77	0.14874
898	GO:0032740	positive regulation of interleukin-17 production	2	2	0.77	0.14874
899	GO:0032703	negative regulation of interleukin-2 production	2	2	0.77	0.14874
900	GO:0061369	negative regulation of testicular blood vessel morphogenesis	2	2	0.77	0.14874
901	GO:0032849	positive regulation of cellular pH reduction	2	2	0.77	0.14874
902	GO:0044336	canonical Wnt signaling pathway involved in negative regulation of apoptotic process	2	2	0.77	0.14874
903	GO:0044337	canonical Wnt signaling pathway involved in positive regulation of apoptotic process	2	2	0.77	0.14874
904	GO:0061198	fungiform papilla formation	2	2	0.77	0.14874
905	GO:0009234	menaquinone biosynthetic process	2	2	0.77	0.14874
906	GO:0050882	voluntary musculoskeletal movement	2	2	0.77	0.14874
907	GO:0060083	smooth muscle contraction involved in micturition	2	2	0.77	0.14874
908	GO:1901741	positive regulation of myoblast fusion	2	2	0.77	0.14874
909	GO:0060024	rhythmic synaptic transmission	2	2	0.77	0.14874
910	GO:0017187	peptidyl-glutamic acid carboxylation	2	2	0.77	0.14874
911	GO:0009733	response to auxin	2	2	0.77	0.14874
912	GO:0036150	phosphatidylserine acyl-chain remodeling	2	2	0.77	0.14874
913	GO:0036151	phosphatidylcholine acyl-chain remodeling	2	2	0.77	0.14874
914	GO:0036152	phosphatidylethanolamine acyl-chain remodeling	2	2	0.77	0.14874
915	GO:0036155	acylglycerol acyl-chain remodeling	2	2	0.77	0.14874
916	GO:0036124	histone H3-K9 trimethylation	2	2	0.77	0.14874
917	GO:0036109	alpha-linolenic acid metabolic process	2	2	0.77	0.14874
918	GO:0042487	regulation of odontogenesis of dentin-containing tooth	2	2	0.77	0.14874
919	GO:0002277	myeloid dendritic cell activation involved in immune response	2	2	0.77	0.14874
920	GO:0042426	choline catabolic process	2	2	0.77	0.14874
921	GO:0006069	ethanol oxidation	2	2	0.77	0.14874
922	GO:0006037	cell wall chitin metabolic process	2	2	0.77	0.14874
923	GO:0010159	specification of animal organ position	2	2	0.77	0.14874
924	GO:0006003	fructose 2,6-bisphosphate metabolic process	2	2	0.77	0.14874
925	GO:0060328	cytoplasmic actin-based contraction involved in forward cell motility	2	2	0.77	0.14874
926	GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	2	2	0.77	0.14874
927	GO:0009644	response to high light intensity	2	2	0.77	0.14874
928	GO:0060302	negative regulation of cytokine activity	2	2	0.77	0.14874
929	GO:0010267	ta-siRNA processing	2	2	0.77	0.14874
930	GO:0060440	trachea formation	2	2	0.77	0.14874
931	GO:0008292	acetylcholine biosynthetic process	2	2	0.77	0.14874
932	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	2	2	0.77	0.14874
933	GO:0010752	regulation of cGMP-mediated signaling	2	2	0.77	0.14874
934	GO:0002537	nitric oxide production involved in inflammatory response	2	2	0.77	0.14874
935	GO:0060124	positive regulation of growth hormone secretion	2	2	0.77	0.14874
936	GO:0060129	thyroid-stimulating hormone-secreting cell differentiation	2	2	0.77	0.14874
937	GO:0010887	negative regulation of cholesterol storage	2	2	0.77	0.14874
938	GO:0010838	positive regulation of keratinocyte proliferation	2	2	0.77	0.14874
939	GO:1900745	positive regulation of p38MAPK cascade	2	2	0.77	0.14874
940	GO:0006429	leucyl-tRNA aminoacylation	2	2	0.77	0.14874
941	GO:0042573	retinoic acid metabolic process	2	2	0.77	0.14874
942	GO:0060789	hair follicle placode formation	2	2	0.77	0.14874
943	GO:0060770	negative regulation of epithelial cell proliferation involved in prostate gland development	2	2	0.77	0.14874
944	GO:0060718	chorionic trophoblast cell differentiation	2	2	0.77	0.14874
945	GO:0060748	tertiary branching involved in mammary gland duct morphogenesis	2	2	0.77	0.14874
946	GO:0046322	negative regulation of fatty acid oxidation	2	2	0.77	0.14874
947	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	2	2	0.77	0.14874
948	GO:0006147	guanine catabolic process	2	2	0.77	0.14874
949	GO:0010616	negative regulation of cardiac muscle adaptation	2	2	0.77	0.14874
950	GO:0021853	cerebral cortex GABAergic interneuron migration	2	2	0.77	0.14874
951	GO:0019367	fatty acid elongation, saturated fatty acid	2	2	0.77	0.14874
952	GO:0006272	leading strand elongation	2	2	0.77	0.14874
953	GO:0019343	cysteine biosynthetic process via cystathionine	2	2	0.77	0.14874
954	GO:0019346	transsulfuration	2	2	0.77	0.14874
955	GO:0021592	fourth ventricle development	2	2	0.77	0.14874
956	GO:0060523	prostate epithelial cord elongation	2	2	0.77	0.14874
957	GO:0060527	prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	2	2	0.77	0.14874
958	GO:0060529	squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	2	2	0.77	0.14874
959	GO:0021508	floor plate formation	2	2	0.77	0.14874
960	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	2	2	0.77	0.14874
961	GO:0060667	branch elongation involved in salivary gland morphogenesis	2	2	0.77	0.14874
962	GO:0060686	negative regulation of prostatic bud formation	2	2	0.77	0.14874
963	GO:0060670	branching involved in labyrinthine layer morphogenesis	2	2	0.77	0.14874
964	GO:0033123	positive regulation of purine nucleotide catabolic process	2	2	0.77	0.14874
965	GO:0021615	glossopharyngeal nerve morphogenesis	2	2	0.77	0.14874
966	GO:0033133	positive regulation of glucokinase activity	2	2	0.77	0.14874
967	GO:0042976	activation of Janus kinase activity	2	2	0.77	0.14874
968	GO:0019264	glycine biosynthetic process from serine	2	2	0.77	0.14874
969	GO:0019240	citrulline biosynthetic process	2	2	0.77	0.14874
970	GO:0015920	lipopolysaccharide transport	2	2	0.77	0.14874
971	GO:0046898	response to cycloheximide	2	2	0.77	0.14874
972	GO:0071673	positive regulation of smooth muscle cell chemotaxis	2	2	0.77	0.14874
973	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	2	2	0.77	0.14874
974	GO:0031441	negative regulation of mRNA 3'-end processing	2	2	0.77	0.14874
975	GO:0019700	organic phosphonate catabolic process	2	2	0.77	0.14874
976	GO:0070407	oxidation-dependent protein catabolic process	2	2	0.77	0.14874
977	GO:0060971	embryonic heart tube left/right pattern formation	2	2	0.77	0.14874
978	GO:1902430	negative regulation of amyloid-beta formation	2	2	0.77	0.14874
979	GO:0060915	mesenchymal cell differentiation involved in lung development	2	2	0.77	0.14874
980	GO:0060916	mesenchymal cell proliferation involved in lung development	2	2	0.77	0.14874
981	GO:2001137	positive regulation of endocytic recycling	2	2	0.77	0.14874
982	GO:1902408	mitotic cytokinesis, division site positioning	2	2	0.77	0.14874
983	GO:0060903	positive regulation of meiosis I	2	2	0.77	0.14874
984	GO:2000066	positive regulation of cortisol biosynthetic process	2	2	0.77	0.14874
985	GO:0033591	response to L-ascorbic acid	2	2	0.77	0.14874
986	GO:0033566	gamma-tubulin complex localization	2	2	0.77	0.14874
987	GO:2000019	negative regulation of male gonad development	2	2	0.77	0.14874
988	GO:0031270	pseudopodium retraction	2	2	0.77	0.14874
989	GO:0019628	urate catabolic process	2	2	0.77	0.14874
990	GO:0043353	enucleate erythrocyte differentiation	2	2	0.77	0.14874
991	GO:0098507	polynucleotide 5' dephosphorylation	2	2	0.77	0.14874
992	GO:0043490	malate-aspartate shuttle	2	2	0.77	0.14874
993	GO:0046952	ketone body catabolic process	2	2	0.77	0.14874
994	GO:2000180	negative regulation of androgen biosynthetic process	2	2	0.77	0.14874
995	GO:2000173	negative regulation of branching morphogenesis of a nerve	2	2	0.77	0.14874
996	GO:2000286	receptor internalization involved in canonical Wnt signaling pathway	2	2	0.77	0.14874
997	GO:2000225	negative regulation of testosterone biosynthetic process	2	2	0.77	0.14874
998	GO:0033687	osteoblast proliferation	23	10	8.87	0.14875
999	GO:0048318	axial mesoderm development	5	3	1.93	0.14875
1000	GO:0046477	glycosylceramide catabolic process	5	3	1.93	0.14875
