GO.ID	Term	Annotated	Significant	Expected	P_value
852	GO:0033202	DNA helicase complex	23	0	0.19	1.00000
853	GO:0033256	I-kappaB/NF-kappaB complex	5	0	0.04	1.00000
854	GO:0033257	Bcl3/NF-kappaB2 complex	3	0	0.02	1.00000
855	GO:0033268	node of Ranvier	11	0	0.09	1.00000
856	GO:0033269	internode region of axon	2	0	0.02	1.00000
857	GO:0033270	paranode region of axon	16	0	0.13	1.00000
858	GO:0033276	transcription factor TFTC complex	10	0	0.08	1.00000
859	GO:0033290	eukaryotic 48S preinitiation complex	16	0	0.13	1.00000
860	GO:0033503	HULC complex	2	0	0.02	1.00000
861	GO:0033553	rDNA heterochromatin	2	0	0.02	1.00000
862	GO:0033557	Slx1-Slx4 complex	3	0	0.02	1.00000
863	GO:0033588	elongator holoenzyme complex	6	0	0.05	1.00000
864	GO:0033593	BRCA2-MAGE-D1 complex	1	0	0.01	1.00000
865	GO:0033596	TSC1-TSC2 complex	2	0	0.02	1.00000
866	GO:0033643	host cell part	30	0	0.25	1.00000
867	GO:0033644	host cell membrane	9	0	0.07	1.00000
868	GO:0033646	host intracellular part	26	0	0.21	1.00000
869	GO:0033647	host intracellular organelle	21	0	0.17	1.00000
870	GO:0033648	host intracellular membrane-bounded organelle	21	0	0.17	1.00000
871	GO:0033655	host cell cytoplasm part	7	0	0.06	1.00000
872	GO:0034045	phagophore assembly site membrane	11	0	0.09	1.00000
873	GO:0034081	polyketide synthase complex	2	0	0.02	1.00000
874	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	2	0	0.02	1.00000
875	GO:0034274	Atg12-Atg5-Atg16 complex	4	0	0.03	1.00000
876	GO:0034357	photosynthetic membrane	3	0	0.02	1.00000
877	GO:0034358	plasma lipoprotein particle	12	0	0.1	1.00000
878	GO:0034361	very-low-density lipoprotein particle	1	0	0.01	1.00000
879	GO:0034362	low-density lipoprotein particle	8	0	0.07	1.00000
880	GO:0034364	high-density lipoprotein particle	3	0	0.02	1.00000
881	GO:0034366	spherical high-density lipoprotein particle	1	0	0.01	1.00000
882	GO:0034385	triglyceride-rich plasma lipoprotein particle	1	0	0.01	1.00000
883	GO:0034399	nuclear periphery	76	0	0.62	1.00000
884	GO:0034423	autophagosome lumen	1	0	0.01	1.00000
885	GO:0034451	centriolar satellite	13	0	0.11	1.00000
886	GO:0034455	t-UTP complex	3	0	0.02	1.00000
887	GO:0034464	BBSome	10	0	0.08	1.00000
888	GO:0034518	RNA cap binding complex	24	0	0.2	1.00000
889	GO:0034657	GID complex	1	0	0.01	1.00000
890	GO:0034663	endoplasmic reticulum chaperone complex	2	0	0.02	1.00000
891	GO:0034666	integrin alpha2-beta1 complex	1	0	0.01	1.00000
892	GO:0034673	inhibin-betaglycan-ActRII complex	1	0	0.01	1.00000
893	GO:0034678	integrin alpha8-beta1 complex	3	0	0.02	1.00000
894	GO:0034679	integrin alpha9-beta1 complex	1	0	0.01	1.00000
895	GO:0034702	monoatomic ion channel complex	286	0	2.35	1.00000
896	GO:0034703	cation channel complex	173	0	1.42	1.00000
897	GO:0034704	calcium channel complex	41	0	0.34	1.00000
898	GO:0034705	potassium channel complex	109	0	0.89	1.00000
899	GO:0034706	sodium channel complex	23	0	0.19	1.00000
900	GO:0034707	chloride channel complex	49	0	0.4	1.00000
901	GO:0034709	methylosome	11	0	0.09	1.00000
902	GO:0034715	pICln-Sm protein complex	6	0	0.05	1.00000
903	GO:0034719	SMN-Sm protein complex	17	0	0.14	1.00000
904	GO:0034750	Scrib-APC-beta-catenin complex	1	0	0.01	1.00000
905	GO:0034751	aryl hydrocarbon receptor complex	2	0	0.02	1.00000
906	GO:0034752	cytosolic aryl hydrocarbon receptor complex	2	0	0.02	1.00000
907	GO:0034753	nuclear aryl hydrocarbon receptor complex	1	0	0.01	1.00000
908	GO:0034774	secretory granule lumen	15	0	0.12	1.00000
909	GO:0034992	microtubule organizing center attachment site	2	0	0.02	1.00000
910	GO:0034993	meiotic nuclear membrane microtubule tethering complex	2	0	0.02	1.00000
911	GO:0035003	subapical complex	9	0	0.07	1.00000
912	GO:0035032	phosphatidylinositol 3-kinase complex, class III	1	0	0.01	1.00000
913	GO:0035059	RCAF complex	1	0	0.01	1.00000
914	GO:0035060	brahma complex	2	0	0.02	1.00000
915	GO:0035098	ESC/E(Z) complex	11	0	0.09	1.00000
916	GO:0035101	FACT complex	4	0	0.03	1.00000
917	GO:0035102	PRC1 complex	9	0	0.07	1.00000
918	GO:0035145	exon-exon junction complex	14	0	0.11	1.00000
919	GO:0035183	female germline ring canal inner rim	5	0	0.04	1.00000
920	GO:0035189	Rb-E2F complex	1	0	0.01	1.00000
921	GO:0035230	cytoneme	1	0	0.01	1.00000
922	GO:0035253	ciliary rootlet	8	0	0.07	1.00000
923	GO:0035267	NuA4 histone acetyltransferase complex	15	0	0.12	1.00000
924	GO:0035301	Hedgehog signaling complex	2	0	0.02	1.00000
925	GO:0035324	female germline ring canal	5	0	0.04	1.00000
926	GO:0035339	SPOTS complex	2	0	0.02	1.00000
927	GO:0035370	UBC13-UEV1A complex	1	0	0.01	1.00000
928	GO:0035517	PR-DUB complex	2	0	0.02	1.00000
929	GO:0035618	root hair	1	0	0.01	1.00000
930	GO:0035619	root hair tip	1	0	0.01	1.00000
931	GO:0035686	sperm fibrous sheath	2	0	0.02	1.00000
932	GO:0035749	myelin sheath adaxonal region	2	0	0.02	1.00000
933	GO:0035838	growing cell tip	2	0	0.02	1.00000
934	GO:0035841	new growing cell tip	1	0	0.01	1.00000
935	GO:0035861	site of double-strand break	14	0	0.11	1.00000
936	GO:0035869	ciliary transition zone	43	0	0.35	1.00000
937	GO:0035985	senescence-associated heterochromatin focus	1	0	0.01	1.00000
938	GO:0036019	endolysosome	1	0	0.01	1.00000
939	GO:0036020	endolysosome membrane	1	0	0.01	1.00000
940	GO:0036038	MKS complex	16	0	0.13	1.00000
941	GO:0036056	filtration diaphragm	4	0	0.03	1.00000
942	GO:0036057	slit diaphragm	4	0	0.03	1.00000
943	GO:0036062	presynaptic periactive zone	3	0	0.02	1.00000
944	GO:0036117	hyaluranon cable	2	0	0.02	1.00000
945	GO:0036125	fatty acid beta-oxidation multienzyme complex	2	0	0.02	1.00000
946	GO:0036126	sperm flagellum	21	0	0.17	1.00000
947	GO:0036128	CatSper complex	8	0	0.07	1.00000
948	GO:0036157	outer dynein arm	5	0	0.04	1.00000
949	GO:0036194	muscle cell projection	7	0	0.06	1.00000
950	GO:0036195	muscle cell projection membrane	7	0	0.06	1.00000
951	GO:0036338	viral membrane	2	0	0.02	1.00000
952	GO:0036379	myofilament	8	0	0.07	1.00000
953	GO:0036396	RNA N6-methyladenosine methyltransferase complex	4	0	0.03	1.00000
954	GO:0036449	microtubule minus-end	1	0	0.01	1.00000
955	GO:0036452	ESCRT complex	8	0	0.07	1.00000
956	GO:0036457	keratohyalin granule	3	0	0.02	1.00000
957	GO:0038037	G protein-coupled receptor dimeric complex	15	0	0.12	1.00000
958	GO:0038039	G protein-coupled receptor heterodimeric complex	15	0	0.12	1.00000
959	GO:0038201	TOR complex	15	0	0.12	1.00000
960	GO:0042025	host cell nucleus	19	0	0.16	1.00000
961	GO:0042101	T cell receptor complex	2	0	0.02	1.00000
962	GO:0042170	plastid membrane	5	0	0.04	1.00000
963	GO:0042272	nuclear RNA export factor complex	1	0	0.01	1.00000
964	GO:0042382	paraspeckles	2	0	0.02	1.00000
965	GO:0042405	nuclear inclusion body	9	0	0.07	1.00000
966	GO:0042406	extrinsic component of endoplasmic reticulum membrane	5	0	0.04	1.00000
967	GO:0042470	melanosome	76	0	0.62	1.00000
968	GO:0042555	MCM complex	16	0	0.13	1.00000
969	GO:0042564	NLS-dependent protein nuclear import complex	1	0	0.01	1.00000
970	GO:0042575	DNA polymerase complex	17	0	0.14	1.00000
971	GO:0042582	azurophil granule	1	0	0.01	1.00000
972	GO:0042583	chromaffin granule	11	0	0.09	1.00000
973	GO:0042584	chromaffin granule membrane	11	0	0.09	1.00000
974	GO:0042585	germinal vesicle	8	0	0.07	1.00000
975	GO:0042587	glycogen granule	2	0	0.02	1.00000
976	GO:0042588	zymogen granule	38	0	0.31	1.00000
977	GO:0042589	zymogen granule membrane	38	0	0.31	1.00000
978	GO:0042597	periplasmic space	8	0	0.07	1.00000
979	GO:0042599	lamellar body	6	0	0.05	1.00000
980	GO:0042600	egg chorion	1	0	0.01	1.00000
981	GO:0042622	photoreceptor outer segment membrane	7	0	0.06	1.00000
982	GO:0042629	mast cell granule	5	0	0.04	1.00000
983	GO:0042645	mitochondrial nucleoid	27	0	0.22	1.00000
984	GO:0042651	thylakoid membrane	3	0	0.02	1.00000
985	GO:0042709	succinate-CoA ligase complex	1	0	0.01	1.00000
986	GO:0042719	mitochondrial intermembrane space protein transporter complex	2	0	0.02	1.00000
987	GO:0042720	mitochondrial inner membrane peptidase complex	4	0	0.03	1.00000
988	GO:0042734	presynaptic membrane	62	0	0.51	1.00000
989	GO:0042765	GPI-anchor transamidase complex	7	0	0.06	1.00000
990	GO:0042788	polysomal ribosome	2	0	0.02	1.00000
991	GO:0042827	platelet dense granule	27	0	0.22	1.00000
992	GO:0043020	NADPH oxidase complex	7	0	0.06	1.00000
993	GO:0043033	isoamylase complex	1	0	0.01	1.00000
994	GO:0043073	germ cell nucleus	16	0	0.13	1.00000
995	GO:0043083	synaptic cleft	16	0	0.13	1.00000
996	GO:0043160	acrosomal lumen	5	0	0.04	1.00000
997	GO:0043186	P granule	19	0	0.16	1.00000
998	GO:0043189	H4/H2A histone acetyltransferase complex	16	0	0.13	1.00000
999	GO:0043190	ATP-binding cassette (ABC) transporter complex	4	0	0.03	1.00000
1000	GO:0043194	axon initial segment	8	0	0.07	1.00000
